Job Title,Company,Location,Link
Composite Technician I-IV,Rocket Lab USA,"Middle River, MD",https://www.google.com/search?fc=EswECowEQUEtS1RoZVJ3NVBPUmRnRXVBSEo0cFFrb2NRRmZsWGp0Y3lHQ3BkSnlKR3hSWFhJRjNPNDFPS2Q2eUlDTWc5Y3hYTThsVGRzemZ4THMxbmY4WUtsd0duZ0lLVk9Ja3ZRdkUxcGoyTXN4UFNPcktHQjlCWXQyOVlYZXBIcmQ1Q1FXTEpiTElyZlBYb2JVanRZSXV6RzVNYzlvMkh3eG1CbmhUbFlWMlF4TjdIYWdEbTVJYzl1Ymhzc0IySEZBT1ZRVnVDRzd1bm95aGdrNkd4MFhTSnVIR05uUGxBMnNsWGNZaWlWSlhaTGtfRWJQRWxBZTB5UUFmY1o5Y0NJb0NlM2dYbm8xR1JEeHdrUEFtQUNGaUN0bS1zTktIYnBfNHBZVkdwZmV3Z0FhNGRvQXVZMGhmMkhpQUtsSTh3MjhWOV96R2cxNHk1MHpDUkNManlvSFBBQzUtdHZuYmIxMFhESWtPaHlzTmNFV1duXzJJQTYzcDI3NHRCSXUxZ1VMOUs3QUNaX3ZhUUc4RHJxZEg2VDdQRW9pZU5wQWtTYVpfNkJPSTJKOFA1em83U0xGd19aT05vNnc2a1pCQzNMV2VSdlpoZ3R0YnlxSkx3b0FxX2I4MTRUVWJXcndXQTNxb2pIWUVyMUhqcVhfeEhzMFRYVVBaWUljc2RsdW53VzlfaENZQV9jd2lGTXJnWlgSFzFGR1paNzI1TFkyaDVOb1B6cGJUaUFRGiJBQ0RYTDRuRk9EU0ZNWjQ0d3NJUVpNUnNJT19rWTU2X3Fn&fcv=3&vet=12ahUKEwi985HHs5mLAxWNEFkFHU7LFEEQw40IegQIGxAN..i&ei=1FGZZ725LY2h5NoPzpbTiAQ&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DJjQlMT4fzSle1nlXAAAAAA%3D%3D&vssid=jobs-detail-viewer
Senior Fluid Systems Engineer II,Rocket Lab,"Long Beach, CA",https://www.google.com/search?fc=EswECowEQUEtS1RoZVJ3NVBPUmRnRXVBSEo0cFFrb2NRRmZsWGp0Y3lHQ3BkSnlKR3hSWFhJRjNPNDFPS2Q2eUlDTWc5Y3hYTThsVGRzemZ4THMxbmY4WUtsd0duZ0lLVk9Ja3ZRdkUxcGoyTXN4UFNPcktHQjlCWXQyOVlYZXBIcmQ1Q1FXTEpiTElyZlBYb2JVanRZSXV6RzVNYzlvMkh3eG1CbmhUbFlWMlF4TjdIYWdEbTVJYzl1Ymhzc0IySEZBT1ZRVnVDRzd1bm95aGdrNkd4MFhTSnVIR05uUGxBMnNsWGNZaWlWSlhaTGtfRWJQRWxBZTB5UUFmY1o5Y0NJb0NlM2dYbm8xR1JEeHdrUEFtQUNGaUN0bS1zTktIYnBfNHBZVkdwZmV3Z0FhNGRvQXVZMGhmMkhpQUtsSTh3MjhWOV96R2cxNHk1MHpDUkNManlvSFBBQzUtdHZuYmIxMFhESWtPaHlzTmNFV1duXzJJQTYzcDI3NHRCSXUxZ1VMOUs3QUNaX3ZhUUc4RHJxZEg2VDdQRW9pZU5wQWtTYVpfNkJPSTJKOFA1em83U0xGd19aT05vNnc2a1pCQzNMV2VSdlpoZ3R0YnlxSkx3b0FxX2I4MTRUVWJXcndXQTNxb2pIWUVyMUhqcVhfeEhzMFRYVVBaWUljc2RsdW53VzlfaENZQV9jd2lGTXJnWlgSFzFGR1paNzI1TFkyaDVOb1B6cGJUaUFRGiJBQ0RYTDRuRk9EU0ZNWjQ0d3NJUVpNUnNJT19rWTU2X3Fn&fcv=3&vet=12ahUKEwi985HHs5mLAxWNEFkFHU7LFEEQw40IegQIGxAN..i&ei=1FGZZ725LY2h5NoPzpbTiAQ&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DnseqVdreto4nj47sAAAAAA%3D%3D&vssid=jobs-detail-viewer
Equipment Engineer,Rocket Lab USA,"Middle River, MD",https://www.google.com/search?fc=EswECowEQUEtS1RoZVJ3NVBPUmRnRXVBSEo0cFFrb2NRRmZsWGp0Y3lHQ3BkSnlKR3hSWFhJRjNPNDFPS2Q2eUlDTWc5Y3hYTThsVGRzemZ4THMxbmY4WUtsd0duZ0lLVk9Ja3ZRdkUxcGoyTXN4UFNPcktHQjlCWXQyOVlYZXBIcmQ1Q1FXTEpiTElyZlBYb2JVanRZSXV6RzVNYzlvMkh3eG1CbmhUbFlWMlF4TjdIYWdEbTVJYzl1Ymhzc0IySEZBT1ZRVnVDRzd1bm95aGdrNkd4MFhTSnVIR05uUGxBMnNsWGNZaWlWSlhaTGtfRWJQRWxBZTB5UUFmY1o5Y0NJb0NlM2dYbm8xR1JEeHdrUEFtQUNGaUN0bS1zTktIYnBfNHBZVkdwZmV3Z0FhNGRvQXVZMGhmMkhpQUtsSTh3MjhWOV96R2cxNHk1MHpDUkNManlvSFBBQzUtdHZuYmIxMFhESWtPaHlzTmNFV1duXzJJQTYzcDI3NHRCSXUxZ1VMOUs3QUNaX3ZhUUc4RHJxZEg2VDdQRW9pZU5wQWtTYVpfNkJPSTJKOFA1em83U0xGd19aT05vNnc2a1pCQzNMV2VSdlpoZ3R0YnlxSkx3b0FxX2I4MTRUVWJXcndXQTNxb2pIWUVyMUhqcVhfeEhzMFRYVVBaWUljc2RsdW53VzlfaENZQV9jd2lGTXJnWlgSFzFGR1paNzI1TFkyaDVOb1B6cGJUaUFRGiJBQ0RYTDRuRk9EU0ZNWjQ0d3NJUVpNUnNJT19rWTU2X3Fn&fcv=3&vet=12ahUKEwi985HHs5mLAxWNEFkFHU7LFEEQw40IegQIGxAN..i&ei=1FGZZ725LY2h5NoPzpbTiAQ&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DlqN0qlQ5uJODR2FWAAAAAA%3D%3D&vssid=jobs-detail-viewer
Regional Security Team Lead,Rocket Lab USA,"Middle River, MD",https://www.google.com/search?fc=EswECowEQUEtS1RoZVJ3NVBPUmRnRXVBSEo0cFFrb2NRRmZsWGp0Y3lHQ3BkSnlKR3hSWFhJRjNPNDFPS2Q2eUlDTWc5Y3hYTThsVGRzemZ4THMxbmY4WUtsd0duZ0lLVk9Ja3ZRdkUxcGoyTXN4UFNPcktHQjlCWXQyOVlYZXBIcmQ1Q1FXTEpiTElyZlBYb2JVanRZSXV6RzVNYzlvMkh3eG1CbmhUbFlWMlF4TjdIYWdEbTVJYzl1Ymhzc0IySEZBT1ZRVnVDRzd1bm95aGdrNkd4MFhTSnVIR05uUGxBMnNsWGNZaWlWSlhaTGtfRWJQRWxBZTB5UUFmY1o5Y0NJb0NlM2dYbm8xR1JEeHdrUEFtQUNGaUN0bS1zTktIYnBfNHBZVkdwZmV3Z0FhNGRvQXVZMGhmMkhpQUtsSTh3MjhWOV96R2cxNHk1MHpDUkNManlvSFBBQzUtdHZuYmIxMFhESWtPaHlzTmNFV1duXzJJQTYzcDI3NHRCSXUxZ1VMOUs3QUNaX3ZhUUc4RHJxZEg2VDdQRW9pZU5wQWtTYVpfNkJPSTJKOFA1em83U0xGd19aT05vNnc2a1pCQzNMV2VSdlpoZ3R0YnlxSkx3b0FxX2I4MTRUVWJXcndXQTNxb2pIWUVyMUhqcVhfeEhzMFRYVVBaWUljc2RsdW53VzlfaENZQV9jd2lGTXJnWlgSFzFGR1paNzI1TFkyaDVOb1B6cGJUaUFRGiJBQ0RYTDRuRk9EU0ZNWjQ0d3NJUVpNUnNJT19rWTU2X3Fn&fcv=3&vet=12ahUKEwi985HHs5mLAxWNEFkFHU7LFEEQw40IegQIGxAN..i&ei=1FGZZ725LY2h5NoPzpbTiAQ&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DAiTlB8piToaNpmXbAAAAAA%3D%3D&vssid=jobs-detail-viewer
CAD Automation Engineer,Rocket Lab,"Long Beach, CA",https://www.google.com/search?fc=EswECowEQUEtS1RoZVJ3NVBPUmRnRXVBSEo0cFFrb2NRRmZsWGp0Y3lHQ3BkSnlKR3hSWFhJRjNPNDFPS2Q2eUlDTWc5Y3hYTThsVGRzemZ4THMxbmY4WUtsd0duZ0lLVk9Ja3ZRdkUxcGoyTXN4UFNPcktHQjlCWXQyOVlYZXBIcmQ1Q1FXTEpiTElyZlBYb2JVanRZSXV6RzVNYzlvMkh3eG1CbmhUbFlWMlF4TjdIYWdEbTVJYzl1Ymhzc0IySEZBT1ZRVnVDRzd1bm95aGdrNkd4MFhTSnVIR05uUGxBMnNsWGNZaWlWSlhaTGtfRWJQRWxBZTB5UUFmY1o5Y0NJb0NlM2dYbm8xR1JEeHdrUEFtQUNGaUN0bS1zTktIYnBfNHBZVkdwZmV3Z0FhNGRvQXVZMGhmMkhpQUtsSTh3MjhWOV96R2cxNHk1MHpDUkNManlvSFBBQzUtdHZuYmIxMFhESWtPaHlzTmNFV1duXzJJQTYzcDI3NHRCSXUxZ1VMOUs3QUNaX3ZhUUc4RHJxZEg2VDdQRW9pZU5wQWtTYVpfNkJPSTJKOFA1em83U0xGd19aT05vNnc2a1pCQzNMV2VSdlpoZ3R0YnlxSkx3b0FxX2I4MTRUVWJXcndXQTNxb2pIWUVyMUhqcVhfeEhzMFRYVVBaWUljc2RsdW53VzlfaENZQV9jd2lGTXJnWlgSFzFGR1paNzI1TFkyaDVOb1B6cGJUaUFRGiJBQ0RYTDRuRk9EU0ZNWjQ0d3NJUVpNUnNJT19rWTU2X3Fn&fcv=3&vet=12ahUKEwi985HHs5mLAxWNEFkFHU7LFEEQw40IegQIGxAN..i&ei=1FGZZ725LY2h5NoPzpbTiAQ&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DydOH9dW8NSSF6dTZAAAAAA%3D%3D&vssid=jobs-detail-viewer
Principal Software Security Engineer,Rocket Lab USA,"Long Beach, CA",https://www.google.com/search?fc=EswECowEQUEtS1RoZVJ3NVBPUmRnRXVBSEo0cFFrb2NRRmZsWGp0Y3lHQ3BkSnlKR3hSWFhJRjNPNDFPS2Q2eUlDTWc5Y3hYTThsVGRzemZ4THMxbmY4WUtsd0duZ0lLVk9Ja3ZRdkUxcGoyTXN4UFNPcktHQjlCWXQyOVlYZXBIcmQ1Q1FXTEpiTElyZlBYb2JVanRZSXV6RzVNYzlvMkh3eG1CbmhUbFlWMlF4TjdIYWdEbTVJYzl1Ymhzc0IySEZBT1ZRVnVDRzd1bm95aGdrNkd4MFhTSnVIR05uUGxBMnNsWGNZaWlWSlhaTGtfRWJQRWxBZTB5UUFmY1o5Y0NJb0NlM2dYbm8xR1JEeHdrUEFtQUNGaUN0bS1zTktIYnBfNHBZVkdwZmV3Z0FhNGRvQXVZMGhmMkhpQUtsSTh3MjhWOV96R2cxNHk1MHpDUkNManlvSFBBQzUtdHZuYmIxMFhESWtPaHlzTmNFV1duXzJJQTYzcDI3NHRCSXUxZ1VMOUs3QUNaX3ZhUUc4RHJxZEg2VDdQRW9pZU5wQWtTYVpfNkJPSTJKOFA1em83U0xGd19aT05vNnc2a1pCQzNMV2VSdlpoZ3R0YnlxSkx3b0FxX2I4MTRUVWJXcndXQTNxb2pIWUVyMUhqcVhfeEhzMFRYVVBaWUljc2RsdW53VzlfaENZQV9jd2lGTXJnWlgSFzFGR1paNzI1TFkyaDVOb1B6cGJUaUFRGiJBQ0RYTDRuRk9EU0ZNWjQ0d3NJUVpNUnNJT19rWTU2X3Fn&fcv=3&vet=12ahUKEwi985HHs5mLAxWNEFkFHU7LFEEQw40IegQIGxAN..i&ei=1FGZZ725LY2h5NoPzpbTiAQ&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DGRewaY6sVz7YjM4IAAAAAA%3D%3D&vssid=jobs-detail-viewer
IT Customer Service Intern - Summer 2025,Rocket Lab,"Long Beach, CA",https://www.google.com/search?fc=EswECowEQUEtS1RoZVJ3NVBPUmRnRXVBSEo0cFFrb2NRRmZsWGp0Y3lHQ3BkSnlKR3hSWFhJRjNPNDFPS2Q2eUlDTWc5Y3hYTThsVGRzemZ4THMxbmY4WUtsd0duZ0lLVk9Ja3ZRdkUxcGoyTXN4UFNPcktHQjlCWXQyOVlYZXBIcmQ1Q1FXTEpiTElyZlBYb2JVanRZSXV6RzVNYzlvMkh3eG1CbmhUbFlWMlF4TjdIYWdEbTVJYzl1Ymhzc0IySEZBT1ZRVnVDRzd1bm95aGdrNkd4MFhTSnVIR05uUGxBMnNsWGNZaWlWSlhaTGtfRWJQRWxBZTB5UUFmY1o5Y0NJb0NlM2dYbm8xR1JEeHdrUEFtQUNGaUN0bS1zTktIYnBfNHBZVkdwZmV3Z0FhNGRvQXVZMGhmMkhpQUtsSTh3MjhWOV96R2cxNHk1MHpDUkNManlvSFBBQzUtdHZuYmIxMFhESWtPaHlzTmNFV1duXzJJQTYzcDI3NHRCSXUxZ1VMOUs3QUNaX3ZhUUc4RHJxZEg2VDdQRW9pZU5wQWtTYVpfNkJPSTJKOFA1em83U0xGd19aT05vNnc2a1pCQzNMV2VSdlpoZ3R0YnlxSkx3b0FxX2I4MTRUVWJXcndXQTNxb2pIWUVyMUhqcVhfeEhzMFRYVVBaWUljc2RsdW53VzlfaENZQV9jd2lGTXJnWlgSFzFGR1paNzI1TFkyaDVOb1B6cGJUaUFRGiJBQ0RYTDRuRk9EU0ZNWjQ0d3NJUVpNUnNJT19rWTU2X3Fn&fcv=3&vet=12ahUKEwi985HHs5mLAxWNEFkFHU7LFEEQw40IegQIGxAN..i&ei=1FGZZ725LY2h5NoPzpbTiAQ&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DW19hL_My4nATIoV1AAAAAA%3D%3D&vssid=jobs-detail-viewer
NC Programmer,Rocket Lab USA,"Essex, MD",https://www.google.com/search?fc=EswECowEQUEtS1RoZVJ3NVBPUmRnRXVBSEo0cFFrb2NRRmZsWGp0Y3lHQ3BkSnlKR3hSWFhJRjNPNDFPS2Q2eUlDTWc5Y3hYTThsVGRzemZ4THMxbmY4WUtsd0duZ0lLVk9Ja3ZRdkUxcGoyTXN4UFNPcktHQjlCWXQyOVlYZXBIcmQ1Q1FXTEpiTElyZlBYb2JVanRZSXV6RzVNYzlvMkh3eG1CbmhUbFlWMlF4TjdIYWdEbTVJYzl1Ymhzc0IySEZBT1ZRVnVDRzd1bm95aGdrNkd4MFhTSnVIR05uUGxBMnNsWGNZaWlWSlhaTGtfRWJQRWxBZTB5UUFmY1o5Y0NJb0NlM2dYbm8xR1JEeHdrUEFtQUNGaUN0bS1zTktIYnBfNHBZVkdwZmV3Z0FhNGRvQXVZMGhmMkhpQUtsSTh3MjhWOV96R2cxNHk1MHpDUkNManlvSFBBQzUtdHZuYmIxMFhESWtPaHlzTmNFV1duXzJJQTYzcDI3NHRCSXUxZ1VMOUs3QUNaX3ZhUUc4RHJxZEg2VDdQRW9pZU5wQWtTYVpfNkJPSTJKOFA1em83U0xGd19aT05vNnc2a1pCQzNMV2VSdlpoZ3R0YnlxSkx3b0FxX2I4MTRUVWJXcndXQTNxb2pIWUVyMUhqcVhfeEhzMFRYVVBaWUljc2RsdW53VzlfaENZQV9jd2lGTXJnWlgSFzFGR1paNzI1TFkyaDVOb1B6cGJUaUFRGiJBQ0RYTDRuRk9EU0ZNWjQ0d3NJUVpNUnNJT19rWTU2X3Fn&fcv=3&vet=12ahUKEwi985HHs5mLAxWNEFkFHU7LFEEQw40IegQIGxAN..i&ei=1FGZZ725LY2h5NoPzpbTiAQ&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DX83XSu_MfpWImDEmAAAAAA%3D%3D&vssid=jobs-detail-viewer
Principal Network Software Engineer,Rocket Lab,"Littleton, CO",https://www.google.com/search?fc=EswECowEQUEtS1RoZVJ3NVBPUmRnRXVBSEo0cFFrb2NRRmZsWGp0Y3lHQ3BkSnlKR3hSWFhJRjNPNDFPS2Q2eUlDTWc5Y3hYTThsVGRzemZ4THMxbmY4WUtsd0duZ0lLVk9Ja3ZRdkUxcGoyTXN4UFNPcktHQjlCWXQyOVlYZXBIcmQ1Q1FXTEpiTElyZlBYb2JVanRZSXV6RzVNYzlvMkh3eG1CbmhUbFlWMlF4TjdIYWdEbTVJYzl1Ymhzc0IySEZBT1ZRVnVDRzd1bm95aGdrNkd4MFhTSnVIR05uUGxBMnNsWGNZaWlWSlhaTGtfRWJQRWxBZTB5UUFmY1o5Y0NJb0NlM2dYbm8xR1JEeHdrUEFtQUNGaUN0bS1zTktIYnBfNHBZVkdwZmV3Z0FhNGRvQXVZMGhmMkhpQUtsSTh3MjhWOV96R2cxNHk1MHpDUkNManlvSFBBQzUtdHZuYmIxMFhESWtPaHlzTmNFV1duXzJJQTYzcDI3NHRCSXUxZ1VMOUs3QUNaX3ZhUUc4RHJxZEg2VDdQRW9pZU5wQWtTYVpfNkJPSTJKOFA1em83U0xGd19aT05vNnc2a1pCQzNMV2VSdlpoZ3R0YnlxSkx3b0FxX2I4MTRUVWJXcndXQTNxb2pIWUVyMUhqcVhfeEhzMFRYVVBaWUljc2RsdW53VzlfaENZQV9jd2lGTXJnWlgSFzFGR1paNzI1TFkyaDVOb1B6cGJUaUFRGiJBQ0RYTDRuRk9EU0ZNWjQ0d3NJUVpNUnNJT19rWTU2X3Fn&fcv=3&vet=12ahUKEwi985HHs5mLAxWNEFkFHU7LFEEQw40IegQIGxAN..i&ei=1FGZZ725LY2h5NoPzpbTiAQ&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DCsCABEzXnAbbtXQAAAAAAA%3D%3D&vssid=jobs-detail-viewer
"Manager, Manufacturing Engineer – Propulsion",Rocket Lab,"Long Beach, CA",https://www.google.com/search?fc=EswECowEQUEtS1RoZVJ3NVBPUmRnRXVBSEo0cFFrb2NRRmZsWGp0Y3lHQ3BkSnlKR3hSWFhJRjNPNDFPS2Q2eUlDTWc5Y3hYTThsVGRzemZ4THMxbmY4WUtsd0duZ0lLVk9Ja3ZRdkUxcGoyTXN4UFNPcktHQjlCWXQyOVlYZXBIcmQ1Q1FXTEpiTElyZlBYb2JVanRZSXV6RzVNYzlvMkh3eG1CbmhUbFlWMlF4TjdIYWdEbTVJYzl1Ymhzc0IySEZBT1ZRVnVDRzd1bm95aGdrNkd4MFhTSnVIR05uUGxBMnNsWGNZaWlWSlhaTGtfRWJQRWxBZTB5UUFmY1o5Y0NJb0NlM2dYbm8xR1JEeHdrUEFtQUNGaUN0bS1zTktIYnBfNHBZVkdwZmV3Z0FhNGRvQXVZMGhmMkhpQUtsSTh3MjhWOV96R2cxNHk1MHpDUkNManlvSFBBQzUtdHZuYmIxMFhESWtPaHlzTmNFV1duXzJJQTYzcDI3NHRCSXUxZ1VMOUs3QUNaX3ZhUUc4RHJxZEg2VDdQRW9pZU5wQWtTYVpfNkJPSTJKOFA1em83U0xGd19aT05vNnc2a1pCQzNMV2VSdlpoZ3R0YnlxSkx3b0FxX2I4MTRUVWJXcndXQTNxb2pIWUVyMUhqcVhfeEhzMFRYVVBaWUljc2RsdW53VzlfaENZQV9jd2lGTXJnWlgSFzFGR1paNzI1TFkyaDVOb1B6cGJUaUFRGiJBQ0RYTDRuRk9EU0ZNWjQ0d3NJUVpNUnNJT19rWTU2X3Fn&fcv=3&vet=12ahUKEwi985HHs5mLAxWNEFkFHU7LFEEQw40IegQIGxAN..i&ei=1FGZZ725LY2h5NoPzpbTiAQ&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DexHwSBQakyuLLfnlAAAAAA%3D%3D&vssid=jobs-detail-viewer
Electrical Systems Engineer I/II,Rocket Lab,"Long Beach, CA",https://www.google.com/search?fc=EswECowEQUEtS1RoZWhSVjMzLWZKaGdpMkI2aXlRWXRWdHU0bFpCYXp3MTJMYndsbFFKVGFPLUdzNHA0MjhHdDY0am12d2tUNXFSV0pabVdnckkxMzFzRVJwZnp2bmxlU0FqYzh1V2pxMEtzeERJcnFUSmtuaERvQThsVE11NzBvM3hoNXZiU2dDRG9wZmZmalV2eE1mNG9uUDR6amw1WFhCTjU5ZlV3TmJEb0FBdy0zdkZ0T2taSlF3bmg3SGVoRU5SNmhqbkFkekVXUVdBenRSLXJJZmR1Qm14am1UNHFfckloTG9TMVlxRzQ1UjIyM2Z4Sld5c192Y3c4amhtWjFXMm1kelFqSzcwNEJ3NDNKbFk5OHR4ZVhneUZ5V1EzM3drREF3b2RyRGRCVG9fVmpZeUhGeF9GM1RFT19HNUxaakRhNGc4RTFlUjRtNGt0RElOS09yNmJZejRkWnd3bzBsWDM0SEhZbHNpc2Z1Y3lqdnllNm5ERnoyTTNZZVRwQ2JOeDhIYkp6U0stbm8yVmhIMU1GQ19rSmE4QThQeGFuZ3pFSlhYNENncE5UU3hnR3JlUTNVX09BNkhYN1Jmelk5MFFiendlNndVZ1VyNTZ2Ql8yaDFhN29CeExqcll2OVBBeThnVkZnWXZCcWhCY0RZVlZsZWlGZHMzLXRJYk9hdHZFZ0RkVlRhSVBYMlAzRTQSFzNWR1paN3I0SUtEVTVOb1AtNkdVdVF3GiJBQ0RYTDRuMUxXWl9DTGF6czNzNjQtWFRXR2ZBUlg0WjdB&fcv=3&vet=12ahUKEwj62qrLs5mLAxUgKlkFHfsQJccQw40IegQIChAB..i&ei=3VGZZ7r4IKDU5NoP-6GUuQw&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DVr5Jo2lL13w35fB-AAAAAA%3D%3D&vssid=jobs-detail-viewer
NC Programmer,Rocket Lab USA,"Middle River, MD",https://www.google.com/search?fc=EswECowEQUEtS1RoZWhSVjMzLWZKaGdpMkI2aXlRWXRWdHU0bFpCYXp3MTJMYndsbFFKVGFPLUdzNHA0MjhHdDY0am12d2tUNXFSV0pabVdnckkxMzFzRVJwZnp2bmxlU0FqYzh1V2pxMEtzeERJcnFUSmtuaERvQThsVE11NzBvM3hoNXZiU2dDRG9wZmZmalV2eE1mNG9uUDR6amw1WFhCTjU5ZlV3TmJEb0FBdy0zdkZ0T2taSlF3bmg3SGVoRU5SNmhqbkFkekVXUVdBenRSLXJJZmR1Qm14am1UNHFfckloTG9TMVlxRzQ1UjIyM2Z4Sld5c192Y3c4amhtWjFXMm1kelFqSzcwNEJ3NDNKbFk5OHR4ZVhneUZ5V1EzM3drREF3b2RyRGRCVG9fVmpZeUhGeF9GM1RFT19HNUxaakRhNGc4RTFlUjRtNGt0RElOS09yNmJZejRkWnd3bzBsWDM0SEhZbHNpc2Z1Y3lqdnllNm5ERnoyTTNZZVRwQ2JOeDhIYkp6U0stbm8yVmhIMU1GQ19rSmE4QThQeGFuZ3pFSlhYNENncE5UU3hnR3JlUTNVX09BNkhYN1Jmelk5MFFiendlNndVZ1VyNTZ2Ql8yaDFhN29CeExqcll2OVBBeThnVkZnWXZCcWhCY0RZVlZsZWlGZHMzLXRJYk9hdHZFZ0RkVlRhSVBYMlAzRTQSFzNWR1paN3I0SUtEVTVOb1AtNkdVdVF3GiJBQ0RYTDRuMUxXWl9DTGF6czNzNjQtWFRXR2ZBUlg0WjdB&fcv=3&vet=12ahUKEwj62qrLs5mLAxUgKlkFHfsQJccQw40IegQIChAB..i&ei=3VGZZ7r4IKDU5NoP-6GUuQw&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3D4233jl-7-GBEkRARAAAAAA%3D%3D&vssid=jobs-detail-viewer
Payroll Accountant,Rocket Lab,Florida,https://www.google.com/search?fc=EswECowEQUEtS1RoZWhSVjMzLWZKaGdpMkI2aXlRWXRWdHU0bFpCYXp3MTJMYndsbFFKVGFPLUdzNHA0MjhHdDY0am12d2tUNXFSV0pabVdnckkxMzFzRVJwZnp2bmxlU0FqYzh1V2pxMEtzeERJcnFUSmtuaERvQThsVE11NzBvM3hoNXZiU2dDRG9wZmZmalV2eE1mNG9uUDR6amw1WFhCTjU5ZlV3TmJEb0FBdy0zdkZ0T2taSlF3bmg3SGVoRU5SNmhqbkFkekVXUVdBenRSLXJJZmR1Qm14am1UNHFfckloTG9TMVlxRzQ1UjIyM2Z4Sld5c192Y3c4amhtWjFXMm1kelFqSzcwNEJ3NDNKbFk5OHR4ZVhneUZ5V1EzM3drREF3b2RyRGRCVG9fVmpZeUhGeF9GM1RFT19HNUxaakRhNGc4RTFlUjRtNGt0RElOS09yNmJZejRkWnd3bzBsWDM0SEhZbHNpc2Z1Y3lqdnllNm5ERnoyTTNZZVRwQ2JOeDhIYkp6U0stbm8yVmhIMU1GQ19rSmE4QThQeGFuZ3pFSlhYNENncE5UU3hnR3JlUTNVX09BNkhYN1Jmelk5MFFiendlNndVZ1VyNTZ2Ql8yaDFhN29CeExqcll2OVBBeThnVkZnWXZCcWhCY0RZVlZsZWlGZHMzLXRJYk9hdHZFZ0RkVlRhSVBYMlAzRTQSFzNWR1paN3I0SUtEVTVOb1AtNkdVdVF3GiJBQ0RYTDRuMUxXWl9DTGF6czNzNjQtWFRXR2ZBUlg0WjdB&fcv=3&vet=12ahUKEwj62qrLs5mLAxUgKlkFHfsQJccQw40IegQIChAB..i&ei=3VGZZ7r4IKDU5NoP-6GUuQw&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DVbJODzV2KBPVkI_IAAAAAA%3D%3D&vssid=jobs-detail-viewer
Senior GNC Engineer,Rocket Lab,"Littleton, CO",https://www.google.com/search?fc=EswECowEQUEtS1RoZWhSVjMzLWZKaGdpMkI2aXlRWXRWdHU0bFpCYXp3MTJMYndsbFFKVGFPLUdzNHA0MjhHdDY0am12d2tUNXFSV0pabVdnckkxMzFzRVJwZnp2bmxlU0FqYzh1V2pxMEtzeERJcnFUSmtuaERvQThsVE11NzBvM3hoNXZiU2dDRG9wZmZmalV2eE1mNG9uUDR6amw1WFhCTjU5ZlV3TmJEb0FBdy0zdkZ0T2taSlF3bmg3SGVoRU5SNmhqbkFkekVXUVdBenRSLXJJZmR1Qm14am1UNHFfckloTG9TMVlxRzQ1UjIyM2Z4Sld5c192Y3c4amhtWjFXMm1kelFqSzcwNEJ3NDNKbFk5OHR4ZVhneUZ5V1EzM3drREF3b2RyRGRCVG9fVmpZeUhGeF9GM1RFT19HNUxaakRhNGc4RTFlUjRtNGt0RElOS09yNmJZejRkWnd3bzBsWDM0SEhZbHNpc2Z1Y3lqdnllNm5ERnoyTTNZZVRwQ2JOeDhIYkp6U0stbm8yVmhIMU1GQ19rSmE4QThQeGFuZ3pFSlhYNENncE5UU3hnR3JlUTNVX09BNkhYN1Jmelk5MFFiendlNndVZ1VyNTZ2Ql8yaDFhN29CeExqcll2OVBBeThnVkZnWXZCcWhCY0RZVlZsZWlGZHMzLXRJYk9hdHZFZ0RkVlRhSVBYMlAzRTQSFzNWR1paN3I0SUtEVTVOb1AtNkdVdVF3GiJBQ0RYTDRuMUxXWl9DTGF6czNzNjQtWFRXR2ZBUlg0WjdB&fcv=3&vet=12ahUKEwj62qrLs5mLAxUgKlkFHfsQJccQw40IegQIChAB..i&ei=3VGZZ7r4IKDU5NoP-6GUuQw&opi=89978449&udm=8&cs=0&q=jobs#vhid=vt%3D20/docid%3DxoTkm7JFeP0Xa0-6AAAAAA%3D%3D&vssid=jobs-detail-viewer
